iue..work	IUE DATA REDUCTION WORKSHOP - VIENNA 1980NOV18-20
jila.rept	JOINT INST. LAB. ASTROPHYSICS. REPORT
jila.rept	REPORT. JOINT INST. LAB. ASTROPHYSICS
kdsm.conf	KINEMAT/DYNAM/STRUCT/MILKY WAY VANCOUVER 1983MAY
kpno.rept	KITT PEAK NAT. OBS. TECH. DEV. PROGRAM REPT.
kpno.rept	PROGRAM REPORT. KITT PEAK NATIONAL OBSERVATORY
kpno.rept	TECH.DEV. PROGRAM REPORT. KITT PEAK NATL. OBS.
lbg6.conf	LANDOLT-BORNSTEIN: GROUP 6: ASTRONOMY
lest.rept	LEST FOUNDATION TECHNICAL REPORT
lest.rept	LEST FOUNDATION. TECHNICAL REPORT
lfve.conf	LOW FREQ.VARIABILITY EXTRAGALACTIC RADIO SOURCES
lisa.conf	LIBRARY & INFO. SERVICES ASTRONOMY: IAU COLL.110
lmsf.conf	LOW MASS STAR FORM. & PRE-MAIN SEQUENCE OBJECTS
lodm.conf	LIGHT ON DARK MATTER: 1ST IRAS CONF. 1986
lois.conf	LAB.& OBS. INFRARED SPECTRA OF INTERSTELLAR DUST
lund.rept	REPORTS. OBSERVATORY OF LUND
mads.conf	ESO - METH. ABUNDANCE DET. FOR STARS - GENEVA
mads.conf	ESO: METH. ABUNDANCE DET. STARS - GENEVA MAR1980
mcmw.conf	MOLECULAR CLOUDS / MILKY-WAY & EXTERNAL GALAXIES
mdg..conf	MORPHOLOGY AND DYNAMICS OF GALAXIES: SAAS-FEE 12
mfeo.conf	MAGNETIC FIELDS & EXTRAGALACTIC OBJECTS: CARGESE
mgm..conf	MARCEL GROSSMANN MEETING: GENERAL RELATIVITY: 2D
mhda.conf	MAGNETOHYDRODYNAMIC ASPECTS / CORONA: PARIS 1980
mia..conf	MONOGRAPHS IN ASTRONOMY. UNIVERSITY OF TEXAS
miis.conf	MOLECULES IN INTERSTELLAR SPACE: PROC. 1981MAY
mmmo.conf	MASERS/MOLEC.&MASS OUTFLOWS/STAR FORM. REGIONS
mms..conf	THE MOST MASSIVE STARS: ESO: GARCHING: 1981NOV
mnia.conf	'86 MASSIVE NEUTRINOS IN ASTROPHYSICS: MORIOND:6
moas.conf	MOLECULAR ASTROPHYSICS: NATO: GERMANY: 1985
motc.conf	MODERN OBS. TECHNIQUES FOR COMETS JPL/81-68
mpie.rept	MAX-PLANCK-INST./EXTRATERRESTRISCHE PHYS. REPORT
mvs..conf	MAGNETIC & VAR. STARS, 5TH - SZOMBATHELY,HUNGARY
nadg.conf	NOYAUX ACTIFS DES GALAXIES GOUTELAS 1981
naic.rept	NATIONAL ASTRONOMY AND IONOSPHERE CENTER. CORNELL UNIVERSITY
nam..conf	NORDIC ASTR.MTG.:OSLO / NORDIC OPTICAL TELESCOPE
nam..conf	NORDIC ASTRONOMY MEETING IN OSLO: 1983AUG15-16
nasa..tms	NASA Tech. Memo.
nasa.rept	NASA TECHNICAL MEMORANDUM
ncgo.conf	NEED/COORD.GROUNDBASED/OBS.HALLEY'S COMET: 82APR
niia.conf	NEW INSIGHTS IN ASTROPHYSICS: 8 YEARS OF IUE
nim..book	Nebulae and Interstellar Matter, ed. Middlehurst, B. M. and Aller, L. H.
nmsa.conf	NONLINEAR METHODS OF SPECTRAL ANALYSIS
nnsp.conf	NONRADIAL AND NONLINEAR STELLAR PULSATION - 1980
nntt.rept	NATL. NEW TECH. TELESCOPE. TECH.DEV.PROG.RPT.
nntt.rept	NNTT/KPNO NAT.NEW TECH.TELESCOPE. TECH.DEV.PROG.RE
npa..conf	NEUTRINO PHYSICS AND ASTROPHYSICS: ERICE#10 1982
nrao.rept	NRAO ELECTRONICS DIVISION INTERNAL REPORT
nro..rept	NOBEYAMA RADIO OBSERVATORY. TECHNICAL REPORT
nro..rept	REPORT. NOBEYAMA RADIO OBSERVATORY
nsgr.conf	NON-SOLAR GAMMA RAYS - COSPAR22 - BANGALORE 1980
nss..conf	THE NATURE OF SYMBIOTIC STARS: IAU COLL#70 1981
nssl.conf	NEARBY STARS & STELL.LUM.FUNCT.:IAU COLL76 83JUN
nuas.conf	NUCLEAR ASTROPHYSICS: 2D PROC.: TEGERNSEE 83JUN
oaeg.conf	ORIGIN & EVOLUTION GALAXIES: NATO: ERICE 1983MAY
obso.conf	OBSERVATIONS SOLAIRES. CENTRE L'ASTRON.&SCI.SPATIALES, 1984
oca..conf	OUR CHANGING ATMOSPHERE / 28TH LIEGE COLLOQUIUM
oeeg.conf	THE ORIGIN AND EARLY EVOLUTION OF THE GALAXIES
oehu.conf	ORIGIN AND EARLY HISTORY OF UNIVERSE: LIEGE 26
oia..conf	OPTICS IN ASTRONOMY: 32ND HERSTMONCEUX CONF.1993
ojig.conf	OPTICAL JETS IN GALAXIES / 2D ESO/ESA - FEB,1981
omeg.conf	Origin of Matter and Evolution of Galaxies
opsi.conf	OSCILLATIONS/PROBE/SUN'S INTERIOR:CATANIA 83JUN
oras.rept	OPT./RAD. ASTROMET. SOURCES / INERTIAL REF.FRAME
orne.symp	SYMP. ON THE ORION NEBULA TO HONOR HENRY DRAPER
oso..rept	ONSALA SPACE OBSERVATORY. RESEARCH REPORT
